ts,lap_count,lap_time,valid,infeasible_count,mean_abs_n,max_abs_n,p95_abs_n,max_ay_usage,mean_ay_usage,max_abs_slip_f,max_abs_slip_r,u_steer_rate_rms,omega_oscillation_hz,solve_p50_ms,solve_p99_ms,vx_mean,vx_max,applied_diff_json,state
1777362783.636,81,5.2786,1,0,0.1847,0.4363,0.4120,0.000,0.000,0.0000,0.0000,0.3196,0.00,0.00,0.00,1.484,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362788.927,82,5.2887,1,0,0.1839,0.4373,0.4128,0.000,0.000,0.0000,0.0000,0.5298,0.00,0.00,0.00,1.479,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362794.208,83,5.2785,1,0,0.1863,0.4401,0.4131,0.000,0.000,0.0000,0.0000,0.3222,0.00,0.00,0.00,1.492,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362799.522,84,5.2985,1,0,0.1854,0.4401,0.4151,0.000,0.000,0.0000,0.0000,0.6711,0.00,0.00,0.00,1.479,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362804.828,85,5.3186,1,0,0.1875,0.4408,0.4151,0.000,0.000,0.0000,0.0000,0.3211,0.00,0.00,0.00,1.481,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362810.142,86,5.3084,1,0,0.1869,0.4396,0.4139,0.000,0.000,0.0000,0.0000,0.3253,0.00,0.00,0.00,1.481,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362815.422,87,5.2785,1,0,0.1876,0.4391,0.4161,0.000,0.000,0.0000,0.0000,0.3075,0.00,0.00,0.00,1.492,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362820.711,88,5.2885,1,0,0.1857,0.4402,0.4149,0.000,0.000,0.0000,0.0000,0.3179,0.00,0.00,0.00,1.487,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362826.018,89,5.2992,1,0,0.1844,0.4379,0.4111,0.000,0.000,0.0000,0.0000,0.4089,0.00,0.00,0.00,1.474,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362831.305,90,5.2887,1,0,0.1856,0.4396,0.4135,0.000,0.000,0.0000,0.0000,0.3275,0.00,0.00,0.00,1.480,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362836.597,91,5.2878,1,0,0.1861,0.4397,0.4132,0.000,0.000,0.0000,0.0000,0.3072,0.00,0.00,0.00,1.485,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362841.887,92,5.2885,1,0,0.1849,0.4361,0.4117,0.000,0.000,0.0000,0.0000,0.5380,0.00,0.00,0.00,1.484,3.175,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362847.201,93,5.3096,1,0,0.1836,0.4372,0.4103,0.000,0.000,0.0000,0.0000,1.3917,0.00,0.00,0.00,1.474,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362852.459,94,5.2578,1,0,0.1855,0.4373,0.4137,0.000,0.000,0.0000,0.0000,0.3098,0.00,0.00,0.00,1.496,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362857.779,95,5.3193,1,0,0.1837,0.4393,0.4132,0.000,0.000,0.0000,0.0000,1.1577,0.00,0.00,0.00,1.469,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362863.059,96,5.2775,1,0,0.1864,0.4405,0.4160,0.000,0.000,0.0000,0.0000,0.3221,0.00,0.00,0.00,1.491,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362868.370,97,5.3083,1,0,0.1869,0.4410,0.4166,0.000,0.000,0.0000,0.0000,0.5357,0.00,0.00,0.00,1.480,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362873.719,98,5.3486,1,0,0.1943,0.4382,0.4142,0.000,0.000,0.0000,0.0000,0.3175,0.00,0.00,0.00,1.476,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362879.039,99,5.3185,1,0,0.1862,0.4390,0.4141,0.000,0.000,0.0000,0.0000,1.1282,0.00,0.00,0.00,1.474,3.175,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362884.323,100,5.2795,1,0,0.1861,0.4406,0.4164,0.000,0.000,0.0000,0.0000,1.0640,0.00,0.00,0.00,1.481,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362889.617,101,5.2877,1,0,0.1884,0.4408,0.4158,0.000,0.000,0.0000,0.0000,0.3239,0.00,0.00,0.00,1.486,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362894.911,102,5.2884,1,0,0.1862,0.4397,0.4164,0.000,0.000,0.0000,0.0000,0.3059,0.00,0.00,0.00,1.486,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362900.203,103,5.2986,1,0,0.1841,0.4381,0.4125,0.000,0.000,0.0000,0.0000,0.3294,0.00,0.00,0.00,1.485,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362905.495,104,5.2885,1,0,0.1852,0.4381,0.4128,0.000,0.000,0.0000,0.0000,0.5198,0.00,0.00,0.00,1.480,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362910.805,105,5.3085,1,0,0.1855,0.4401,0.4147,0.000,0.000,0.0000,0.0000,0.5722,0.00,0.00,0.00,1.475,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362916.081,106,5.2689,1,0,0.1861,0.4381,0.4147,0.000,0.000,0.0000,0.0000,0.3230,0.00,0.00,0.00,1.496,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362921.363,107,5.2783,1,0,0.1846,0.4413,0.4144,0.000,0.000,0.0000,0.0000,0.3285,0.00,0.00,0.00,1.485,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362926.688,108,5.3285,1,0,0.1866,0.4404,0.4149,0.000,0.000,0.0000,0.0000,0.4146,0.00,0.00,0.00,1.475,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362931.956,109,5.2586,1,0,0.1869,0.4400,0.4149,0.000,0.000,0.0000,0.0000,0.3196,0.00,0.00,0.00,1.491,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362937.235,110,5.2896,1,0,0.1876,0.4399,0.4163,0.000,0.000,0.0000,0.0000,0.3135,0.00,0.00,0.00,1.487,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362942.543,111,5.3074,1,0,0.1855,0.4392,0.4138,0.000,0.000,0.0000,0.0000,0.3199,0.00,0.00,0.00,1.479,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362947.830,112,5.2786,1,0,0.1840,0.4370,0.4103,0.000,0.000,0.0000,0.0000,0.3230,0.00,0.00,0.00,1.491,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362953.122,113,5.2886,1,0,0.1858,0.4398,0.4152,0.000,0.000,0.0000,0.0000,0.5167,0.00,0.00,0.00,1.485,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362958.401,114,5.2785,1,0,0.1840,0.4381,0.4118,0.000,0.000,0.0000,0.0000,0.3186,0.00,0.00,0.00,1.485,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362963.720,115,5.3183,1,0,0.1837,0.4374,0.4118,0.000,0.000,0.0000,0.0000,0.4131,0.00,0.00,0.00,1.474,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362968.993,116,5.2687,1,0,0.1858,0.4391,0.4137,0.000,0.000,0.0000,0.0000,0.3182,0.00,0.00,0.00,1.490,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362974.270,117,5.2787,1,0,0.1852,0.4386,0.4128,0.000,0.000,0.0000,0.0000,0.3215,0.00,0.00,0.00,1.491,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362979.602,118,5.3285,1,0,0.1855,0.4387,0.4140,0.000,0.000,0.0000,0.0000,0.4431,0.00,0.00,0.00,1.474,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362984.902,119,5.2985,1,0,0.1862,0.4396,0.4150,0.000,0.000,0.0000,0.0000,0.4210,0.00,0.00,0.00,1.479,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362990.167,120,5.2683,1,0,0.1865,0.4387,0.4135,0.000,0.000,0.0000,0.0000,0.3123,0.00,0.00,0.00,1.492,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362995.481,121,5.3084,1,0,0.1871,0.4394,0.4147,0.000,0.000,0.0000,0.0000,0.3113,0.00,0.00,0.00,1.486,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363000.761,122,5.2784,1,0,0.1828,0.4372,0.4116,0.000,0.000,0.0000,0.0000,0.3189,0.00,0.00,0.00,1.490,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363006.076,123,5.3084,1,0,0.1864,0.4401,0.4142,0.000,0.000,0.0000,0.0000,0.3068,0.00,0.00,0.00,1.486,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363011.375,124,5.3086,1,0,0.1851,0.4375,0.4135,0.000,0.000,0.0000,0.0000,0.3196,0.00,0.00,0.00,1.485,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363016.659,125,5.2786,1,0,0.1860,0.4381,0.4135,0.000,0.000,0.0000,0.0000,0.3069,0.00,0.00,0.00,1.490,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363022.042,126,5.3785,1,0,0.1957,0.4373,0.4127,0.000,0.000,0.0000,0.0000,0.4189,0.00,0.00,0.00,1.466,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363027.303,127,5.2595,1,0,0.1860,0.4383,0.4142,0.000,0.000,0.0000,0.0000,0.3071,0.00,0.00,0.00,1.490,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363032.607,128,5.3077,1,0,0.1869,0.4420,0.4180,0.000,0.000,0.0000,0.0000,0.3048,0.00,0.00,0.00,1.481,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363037.891,129,5.2786,1,0,0.1879,0.4394,0.4147,0.000,0.000,0.0000,0.0000,0.3237,0.00,0.00,0.00,1.492,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363043.224,130,5.3083,1,0,0.1879,0.4409,0.4155,0.000,0.000,0.0000,0.0000,0.4112,0.00,0.00,0.00,1.475,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363048.522,131,5.3193,1,0,0.1839,0.4365,0.4120,0.000,0.000,0.0000,0.0000,0.3073,0.00,0.00,0.00,1.479,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363053.812,132,5.2878,1,0,0.1874,0.4356,0.4110,0.000,0.000,0.0000,0.0000,0.4118,0.00,0.00,0.00,1.484,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363059.071,133,5.2585,1,0,0.1874,0.4399,0.4148,0.000,0.000,0.0000,0.0000,0.3074,0.00,0.00,0.00,1.492,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363064.394,134,5.3187,1,0,0.1849,0.4396,0.4139,0.000,0.000,0.0000,0.0000,0.5342,0.00,0.00,0.00,1.479,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363069.741,135,5.3484,1,0,0.1955,0.4400,0.4151,0.000,0.000,0.0000,0.0000,0.4691,0.00,0.00,0.00,1.476,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363075.001,136,5.2606,1,0,0.1859,0.4390,0.4158,0.000,0.000,0.0000,0.0000,0.3091,0.00,0.00,0.00,1.491,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363080.302,137,5.2965,1,0,0.1850,0.4354,0.4117,0.000,0.000,0.0000,0.0000,0.3090,0.00,0.00,0.00,1.484,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363085.575,138,5.2684,1,0,0.1854,0.4383,0.4144,0.000,0.000,0.0000,0.0000,0.4202,0.00,0.00,0.00,1.485,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363090.888,139,5.3087,1,0,0.1912,0.4377,0.4121,0.000,0.000,0.0000,0.0000,0.4598,0.00,0.00,0.00,1.485,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363096.178,140,5.2892,1,0,0.1867,0.4403,0.4151,0.000,0.000,0.0000,0.0000,0.3206,0.00,0.00,0.00,1.481,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363101.497,141,5.3183,1,0,0.1861,0.4393,0.4144,0.000,0.000,0.0000,0.0000,0.3289,0.00,0.00,0.00,1.480,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363106.779,142,5.2775,1,0,0.1877,0.4406,0.4162,0.000,0.000,0.0000,0.0000,1.0644,0.00,0.00,0.00,1.486,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363112.043,143,5.2685,1,0,0.1845,0.4372,0.4135,0.000,0.000,0.0000,0.0000,0.3054,0.00,0.00,0.00,1.485,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363117.345,144,5.2993,1,0,0.1855,0.4394,0.4150,0.000,0.000,0.0000,0.0000,0.4321,0.00,0.00,0.00,1.480,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363122.626,145,5.2777,1,0,0.1872,0.4406,0.4142,0.000,0.000,0.0000,0.0000,0.3196,0.00,0.00,0.00,1.486,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363127.940,146,5.3096,1,0,0.1872,0.4419,0.4169,0.000,0.000,0.0000,0.0000,0.3283,0.00,0.00,0.00,1.480,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363133.210,147,5.2686,1,0,0.1866,0.4401,0.4158,0.000,0.000,0.0000,0.0000,0.3237,0.00,0.00,0.00,1.491,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363138.514,148,5.3074,1,0,0.1851,0.4368,0.4138,0.000,0.000,0.0000,0.0000,0.3053,0.00,0.00,0.00,1.480,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363143.821,149,5.3084,1,0,0.1859,0.4395,0.4142,0.000,0.000,0.0000,0.0000,0.3243,0.00,0.00,0.00,1.480,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363149.122,150,5.2987,1,0,0.1869,0.4382,0.4147,0.000,0.000,0.0000,0.0000,0.7204,0.00,0.00,0.00,1.479,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363154.402,151,5.2788,1,0,0.1881,0.4396,0.4150,0.000,0.000,0.0000,0.0000,0.3143,0.00,0.00,0.00,1.486,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363159.721,152,5.3183,1,0,0.1834,0.4381,0.4119,0.000,0.000,0.0000,0.0000,0.4299,0.00,0.00,0.00,1.474,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363164.994,153,5.2696,1,0,0.1851,0.4375,0.4139,0.000,0.000,0.0000,0.0000,0.3179,0.00,0.00,0.00,1.485,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363170.316,154,5.3177,1,0,0.1884,0.4415,0.4177,0.000,0.000,0.0000,0.0000,0.3251,0.00,0.00,0.00,1.481,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363175.563,155,5.2485,1,0,0.1854,0.4371,0.4112,0.000,0.000,0.0000,0.0000,0.3097,0.00,0.00,0.00,1.489,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363180.868,156,5.2996,1,0,0.1842,0.4376,0.4130,0.000,0.000,0.0000,0.0000,0.3768,0.00,0.00,0.00,1.479,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363186.126,157,5.2577,1,0,0.1855,0.4376,0.4150,0.000,0.000,0.0000,0.0000,0.3120,0.00,0.00,0.00,1.491,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363191.518,158,5.3883,1,0,0.1955,0.4377,0.4113,0.000,0.000,0.0000,0.0000,1.1043,0.00,0.00,0.00,1.461,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363196.802,159,5.2884,1,0,0.1874,0.4404,0.4146,0.000,0.000,0.0000,0.0000,0.3224,0.00,0.00,0.00,1.487,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363202.119,160,5.3086,1,0,0.1854,0.4404,0.4155,0.000,0.000,0.0000,0.0000,1.0940,0.00,0.00,0.00,1.479,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363207.400,161,5.2784,1,0,0.1842,0.4372,0.4116,0.000,0.000,0.0000,0.0000,1.0708,0.00,0.00,0.00,1.485,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363212.685,162,5.2884,1,0,0.1871,0.4398,0.4143,0.000,0.000,0.0000,0.0000,0.3208,0.00,0.00,0.00,1.491,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363217.962,163,5.2686,1,0,0.1857,0.4373,0.4135,0.000,0.000,0.0000,0.0000,0.4138,0.00,0.00,0.00,1.491,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363223.256,164,5.2984,1,0,0.1866,0.4409,0.4169,0.000,0.000,0.0000,0.0000,0.6864,0.00,0.00,0.00,1.480,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363228.564,165,5.3085,1,0,0.1828,0.4364,0.4110,0.000,0.000,0.0000,0.0000,1.1381,0.00,0.00,0.00,1.474,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363233.837,166,5.2686,1,0,0.1849,0.4398,0.4140,0.000,0.000,0.0000,0.0000,0.3123,0.00,0.00,0.00,1.491,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363239.119,167,5.2796,1,0,0.1848,0.4367,0.4124,0.000,0.000,0.0000,0.0000,0.3255,0.00,0.00,0.00,1.484,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363244.414,168,5.2977,1,0,0.1859,0.4385,0.4126,0.000,0.000,0.0000,0.0000,0.3205,0.00,0.00,0.00,1.487,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363249.694,169,5.2786,1,0,0.1859,0.4385,0.4133,0.000,0.000,0.0000,0.0000,0.3242,0.00,0.00,0.00,1.491,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363255.004,170,5.3084,1,0,0.1866,0.4416,0.4172,0.000,0.000,0.0000,0.0000,0.5202,0.00,0.00,0.00,1.480,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363260.338,171,5.3288,1,0,0.1916,0.4364,0.4130,0.000,0.000,0.0000,0.0000,0.4842,0.00,0.00,0.00,1.479,3.175,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363265.678,172,5.3386,1,0,0.1927,0.4409,0.4173,0.000,0.000,0.0000,0.0000,0.5338,0.00,0.00,0.00,1.481,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363270.993,173,5.3183,1,0,0.1857,0.4408,0.4143,0.000,0.000,0.0000,0.0000,1.1203,0.00,0.00,0.00,1.469,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363276.290,174,5.2887,1,0,0.1875,0.4398,0.4132,0.000,0.000,0.0000,0.0000,0.3251,0.00,0.00,0.00,1.486,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
